îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2103,2,39674970,288510,290443,292323,294070,295635,297027,298300,299505,300669,301808,302945,304106,305339,306701,308089,309588,311874,315935,322078,329984,339504,348839,357373,365119,371959,377946,383398,388559,393514,398159,402448,406380,409951,413153,415933,418252,420110,421586,422731,423555,424080,424357,424439,424433,424486,424723,425227,426082,427411,429300,431732,434705,438200,442125,446442,451096,455921,460763,465476,469962,474177,478090,481703,485010,487988,490571,492644,494099,494795,494601,493475,491265,487696,483089,477583,471270,464411,458274,453724,446522,435592,445244,448340,408394,415092,423836,422692,424003,418426,399278,388517,367000,348446,323113,294567,267472,233129,199097,166867,140391,111142,87433,66165,48089,33004,54292
2104,2,39442594,286562,288623,290643,292537,294251,295788,297193,298512,299764,300961,302121,303265,304441,305705,306958,308289,310374,314204,320089,327716,336944,345995,354268,361787,368443,374296,379666,384798,389777,394502,398927,403049,406860,410351,413460,416134,418370,420226,421738,422911,423736,424243,424484,424526,424475,424472,424645,425087,425876,427143,428969,431334,434239,437674,441550,445827,450436,455207,459983,464625,469043,473192,477045,480592,483823,486712,489192,491152,492479,493032,492675,491365,488952,485163,480312,474543,467937,460754,454242,449242,441538,430062,438775,440845,400504,405788,412777,409818,408894,400956,379729,366210,342312,321044,293513,263278,234709,200383,167209,136561,111641,85629,65077,47447,33142,54280
2105,2,39212349,284504,286675,288822,290856,292718,294403,295953,297404,298770,300055,301273,302439,303599,304806,305963,307158,309071,312693,318336,325692,334628,343385,351379,358643,365080,370758,376000,381052,386004,390756,395263,399523,403524,407256,410656,413660,416251,418485,420377,421918,423091,423899,424370,424570,424567,424461,424394,424504,424881,425609,426814,428574,430872,433717,437104,440941,445174,449731,454436,459142,463717,468069,472157,475945,479416,482557,485344,487710,489542,490725,491112,490569,489051,486412,482373,477254,471186,464252,456700,449755,444227,435932,423814,431440,432329,391527,395200,400205,395215,391822,381324,357926,341575,315393,291633,262337,231029,201741,168289,136841,108596,86014,63735,46667,32700,54357
2106,2,38984260,282354,284615,286872,289034,291035,292869,294568,296163,297661,299060,300366,301590,302772,303963,305063,306161,307937,311381,316805,323908,332561,341025,348729,355719,361908,367374,372446,377372,382247,386973,391510,395853,399994,403917,407559,410854,413776,416366,418636,420556,422097,423254,424025,424456,424612,424553,424383,424253,424299,424615,425281,426420,428114,430354,433152,436502,440296,444478,448969,453606,458244,462754,467045,471069,474780,478162,481201,483873,486112,487798,488813,489012,488259,486511,483615,479303,473878,467475,460168,452189,444734,438587,429598,416729,423105,422638,381312,383163,385945,378714,372637,359430,333849,314713,286499,260656,230202,198578,169429,137725,108818,83667,64021,45704,32162,54109
2107,2,38758369,280136,282465,284811,287083,289212,291186,293033,294777,296419,297950,299370,300682,301922,303136,304219,305261,306938,310238,315475,322351,330740,338920,346333,353036,358956,364182,369046,373805,378555,383206,387720,392094,396321,400384,404218,407756,410970,413890,416516,418814,420735,422260,423380,424111,424498,424597,424475,424242,424048,424033,424288,424889,425963,427600,429793,432556,435863,439607,443725,448149,452719,457292,461741,465968,469916,473538,476818,479743,482287,484380,485897,486723,486710,485722,483714,480537,475912,470147,463363,455622,447141,439088,432215,422417,408678,413622,411611,369698,369510,369830,360171,351242,335251,307594,285882,256068,228728,197868,166773,138658,109521,83839,62274,45909,31498,53594
2108,2,38534738,277875,280246,282659,285020,287260,289362,291349,293241,295032,296707,298259,299685,301014,302285,303391,304416,306036,309232,314318,320998,329150,337064,344194,350609,356249,361212,365840,370394,374977,379506,383946,388299,392557,396707,400681,404413,407871,411083,414039,416693,418992,420897,422386,423466,424153,424483,424519,424334,424037,423782,423706,423896,424433,425452,427043,429201,431923,435181,438862,442914,447272,451778,456292,460677,464828,468687,472207,475374,478170,480569,482493,483820,484432,484181,482930,480635,477138,472165,466010,458785,450535,441464,432708,424990,414256,399518,402830,399074,356525,354082,351723,339491,327614,308887,279416,255516,224702,196600,166177,136485,110263,84380,62402,44657,31640,52832
2109,2,38313448,275596,277984,280439,282866,285196,287408,289524,291556,293495,295319,297014,298573,300015,301375,302539,303587,305189,308322,313299,319821,327769,335443,342309,348444,353801,358488,362857,367176,371555,375919,380239,384520,388758,392940,397002,400875,404527,407983,411231,414215,416871,419153,421023,422471,423507,424138,424405,424378,424129,423771,423455,423315,423442,423923,424898,426455,428573,431246,434444,438060,442048,446343,450790,455240,459550,463612,467369,470777,473815,476467,478697,480430,481542,481915,481398,479855,477235,473380,468011,461406,453663,444815,435050,425475,416780,404971,389094,390561,384854,341639,336746,331528,316654,301850,280590,249737,224218,193140,165112,135996,108535,84952,62805,44748,30777,52455
2110,2,38094585,273323,275704,278176,280645,283041,285343,287569,289729,291808,293779,295624,297327,298902,300375,301628,302735,304358,307470,312377,318784,326567,334036,340663,346536,351616,356024,360120,364182,368327,372488,376645,380807,384974,389136,393232,397194,400988,404638,408130,411406,414392,417031,419278,421108,422513,423493,424060,424264,424173,423863,423444,423065,422862,422933,423371,424312,425831,427902,430516,433650,437203,441129,445367,449751,454126,458347,462309,465953,469233,472127,474611,476650,478168,479041,479145,478333,476461,473477,469215,463387,456256,447904,438353,427777,417255,407438,394405,377243,376644,368785,324911,317411,309226,291752,274198,250786,219146,192724,162206,135125,108146,83620,63231,45037,30840,51665
2111,2,37878227,271080,273431,275894,278380,280818,283187,285503,287773,289979,292091,294084,295936,297655,299260,300628,301824,303504,306633,311514,317847,325508,332811,339234,344870,349690,353826,357645,361435,365324,369252,373208,377207,381256,385348,389425,393422,397306,401098,404784,408304,411581,414551,417155,419363,421149,422498,423414,423919,424059,423907,423536,423054,422611,422354,422382,422788,423691,425164,427177,429729,432802,436295,440165,444340,448650,452938,457059,460908,464426,467562,470288,472582,474406,475684,476286,476094,474950,472709,469311,464580,458214,450463,441396,431025,419513,407903,396807,382392,363801,360918,350729,306256,296059,284909,265025,245073,220067,188364,161856,132747,107454,83321,62239,45343,31039,51223
2112,2,37664423,268889,271187,273619,276096,278552,280963,283346,285706,288022,290261,292393,294393,296261,298012,299512,300823,302590,305772,310666,316968,324552,331732,337990,343423,348009,351888,355437,358951,362569,366241,369965,373765,377653,381627,385635,389614,393533,397415,401243,404956,408477,411739,414675,417240,419404,421134,422420,423274,423714,423793,423580,423145,422600,422103,421803,421800,422169,423028,424444,426397,428889,431902,435341,439150,443253,447476,451665,455675,459397,462771,465740,468278,470357,471942,472949,473254,472727,471209,468550,464675,459394,452397,443918,434018,422698,410110,397260,384721,368767,348611,343247,330591,285654,272776,258808,236874,215053,189156,158195,132461,105562,82788,62017,44632,31249,51098
2113,2,37453171,266769,268995,271374,273820,276267,278696,281121,283547,285953,288302,290561,292701,294717,296617,298262,299706,301586,304851,309794,316105,323654,330757,336894,342164,346549,350196,353490,356735,360077,363480,366949,370518,374206,378020,381911,385821,389724,393641,397558,401414,405129,408634,411862,414758,417280,419389,421056,422280,423069,423448,423466,423189,422692,422092,421553,421222,421183,421508,422311,423668,425563,427998,430958,434337,438075,442093,446219,450297,454181,457761,460969,463749,466073,467913,469228,469938,469907,469004,467064,463921,459487,453561,445824,436498,425633,413224,399410,385160,371013,353369,331543,323539,308353,263190,247787,231318,207859,184846,158860,129464,105335,81330,61619,44472,30759,51178
2114,2,37244403,264735,266873,269180,271573,273989,276410,278852,281320,283792,286230,288600,290867,293024,295071,296866,298456,300467,303840,308861,315218,322774,329843,335904,341054,345278,348727,351791,354781,357854,360982,364182,367497,370955,374571,378301,382096,385930,389831,393783,397727,401585,405284,408756,411945,414799,417266,419312,420917,422075,422803,423122,423075,422735,422184,421543,420972,420606,420523,420794,421539,422840,424679,427062,429964,433274,436929,440851,444867,448820,452563,455978,458998,461566,463652,465223,466241,466614,466206,464878,462450,458742,453654,446971,438371,428065,416093,402442,387245,371436,355522,336068,312506,301774,284103,239079,221468,202983,178663,155241,130008,102952,81155,60535,44187,30649,50916
2115,2,37037974,262802,264839,267057,269377,271740,274130,276565,279050,281563,284068,286526,288904,291187,293375,295319,297059,299213,302712,307837,314270,321868,328946,334976,340052,344158,347448,350315,353076,355894,358753,361679,364726,367931,371317,374849,378484,382204,386036,389971,393951,397897,401739,405405,408839,411985,414784,417188,419172,420713,421810,422477,422731,422622,422227,421634,420961,420356,419947,419811,420025,420715,421961,423750,426077,428912,432141,435701,439515,443409,447221,450800,454028,456837,459168,460986,462261,462943,462940,462105,460285,457287,452918,447063,439500,429902,418470,405236,390185,373446,355927,338115,316772,291484,278042,258077,213685,194340,174472,150047,127047,103385,79319,60404,43409,30453,50681
2116,2,36833665,260977,262905,265022,267253,269544,271881,274284,276761,279291,281837,284361,286828,289222,291537,293622,295510,297813,301449,306694,313227,320900,328023,334064,339112,343146,346321,349030,351595,354183,356788,359446,362219,365156,368289,371593,375031,378591,382309,386176,390137,394118,398049,401859,405487,408878,411971,414707,417050,418970,420449,421485,422088,422278,422114,421677,421052,420345,419698,419236,419044,419204,419841,421038,422773,425035,427790,430926,434381,438074,441829,445479,448873,451890,454464,456528,458051,458992,459298,458867,457540,455147,451482,446338,439589,431009,420266,407552,392894,376281,357853,338500,318701,295463,268562,252571,230664,187510,167042,146528,122797,101029,79653,59038,43316,29917,50409
2117,2,36631186,259266,261080,263086,265216,267418,269683,272033,274478,277000,279562,282128,284661,287144,289569,291782,293812,296260,300038,305415,312065,319836,327036,333127,338189,342198,345303,347899,350306,352698,355073,357478,359983,362647,365512,368563,371772,375136,378695,382447,386340,390303,394269,398168,401939,405526,408864,411894,414569,416848,418706,420124,421096,421635,421771,421564,421096,420436,419687,418987,418469,418224,418333,418923,420068,421738,423923,426588,429621,432957,436514,440108,443575,446759,449543,451851,453622,454811,455377,455257,454334,452432,449368,444922,438877,431097,421348,409301,395139,378894,360570,340332,319065,297262,272227,243959,225743,202410,161172,140288,119916,97650,77838,59286,42336,29852,49889
2118,2,36430192,257670,259368,261260,263279,265380,267556,269834,272226,274716,277269,279851,282425,284974,287488,289812,291971,294558,298475,303985,310763,318649,325952,332125,337240,341267,344349,346876,349170,351405,353584,355760,358012,360408,363000,365784,368741,371877,375240,378832,382609,386504,390453,394387,398248,401978,405512,408788,411757,414369,416586,418383,419737,420644,421128,421221,420983,420480,419778,418976,418222,417651,417356,417418,417957,419040,420635,422731,425295,428212,431415,434813,438226,441486,444438,446958,448974,450413,451230,451371,450759,449262,446688,442839,437484,430398,421434,410355,396835,381059,363074,342916,320792,297602,273885,247289,218046,198092,173979,135358,114810,95359,75234,57936,42514,29177,49526
2119,2,36230301,256185,257771,259547,261451,263442,265517,267706,270026,272461,274982,277556,280146,282736,285316,287730,290000,292712,296759,302401,309309,317320,324742,331024,336225,340309,343412,345917,348144,350265,352288,354267,356291,358435,360759,363270,365961,368845,371980,375375,378993,382772,386652,390569,394466,398287,401964,405436,408652,411558,414108,416265,417997,419287,420139,420580,420640,420367,419821,419067,418211,417404,416784,416443,416455,416934,417943,419453,421451,423901,426687,429734,432954,436163,439193,441883,444113,445798,446866,447260,446912,445727,443558,440198,435437,429033,420751,410438,397856,382694,365148,345297,323227,299212,274198,248795,221022,191337,170267,146114,110775,91298,73469,55997,41545,29300,48864
2120,2,36031116,254806,256286,257949,259737,261613,263578,265666,267896,270259,272726,275267,277848,280454,283075,285556,287916,290736,294900,300663,307697,315835,323388,329795,335110,339285,342448,344976,347181,349236,351146,352969,354797,356712,358784,361027,363446,366064,368947,372114,375535,379154,382919,386768,390648,394504,398272,401889,405302,408454,411299,413789,415880,417549,418783,419592,420000,420025,419709,419110,418301,417393,416537,415872,415483,415436,415843,416769,418182,420069,422391,425025,427897,430916,433897,436668,439070,440972,442288,442934,442841,441923,440068,437113,432839,427025,419416,409773,397937,383680,366716,347270,325471,301484,275682,249079,222368,193949,164461,142997,119577,88090,70341,54684,40156,28632,48539
2121,2,35831855,253583,254906,256463,258138,259898,261748,263726,265855,268127,270522,273009,275557,278153,280790,283313,285741,288647,292909,298780,305929,314189,321875,328420,333866,338160,341418,344008,346237,348270,350114,351825,353497,355216,357059,359051,361202,363548,366165,369080,372273,375695,379300,383034,386846,390686,394489,398198,401756,405106,408197,410982,413406,415434,417047,418238,419013,419386,419368,418998,418344,417483,416526,415626,414913,414466,414349,414675,415506,416811,418573,420746,423208,425883,428677,431402,433888,435965,437500,438396,438558,437897,436312,433674,429806,424477,417453,408473,397292,383758,367661,348761,327331,303577,277775,250427,222622,195130,166706,138121,117026,95089,67869,52356,39214,27675,47432
2122,2,35632533,252435,253683,255082,256651,258298,260032,261895,263914,266084,268388,270803,273297,275859,278486,281026,283497,286466,290804,296763,304013,312384,320198,326883,332474,336905,340286,342973,345265,347323,349146,350791,352351,353914,355562,357325,359225,361303,363648,366297,369238,372432,375840,379414,383111,386884,390671,394416,398066,401562,404851,407882,410602,412963,414935,416504,417661,418400,418730,418658,418232,417526,416616,415615,414668,413897,413382,413185,413418,414144,415327,416943,418947,421216,423670,426212,428656,430820,432532,433650,434065,433662,432337,429973,426424,421503,414962,406561,396032,383136,367736,349660,328736,305312,279703,252328,223827,195353,167721,140006,113036,93060,73261,50516,37545,27026,45847
2123,2,35433505,251345,252535,253858,255269,256810,258431,260178,262082,264141,266343,268667,271089,273597,276189,278720,281209,284216,288607,294630,301961,310428,318358,325180,330918,335500,339023,341836,344226,346348,348197,349821,351315,352767,354259,355827,357498,359325,361402,363779,366454,369396,372576,375953,379490,383149,386869,390599,394285,397874,401309,404539,407505,410162,412467,414395,415929,417050,417746,418021,417893,417414,416659,415705,414657,413653,412814,412221,411933,412063,412669,413710,415160,416975,419027,421234,423499,425625,427428,428726,429366,429219,428156,426056,422785,418186,412055,404135,394178,381921,367140,349731,329583,306622,281302,254079,225526,196410,167913,140858,114579,89887,71698,54529,36226,25876,44772
2124,2,35233522,250296,251445,252709,254044,255427,256942,258576,260364,262307,264398,266620,268951,271387,273924,276421,278901,281922,286340,292404,299791,308333,316365,323311,329194,333930,337609,340567,343085,345306,347220,348870,350344,351730,353111,354523,355999,357598,359423,361532,363935,366611,369539,372688,376028,379528,383134,386798,390469,394095,397623,401000,404165,407068,409669,411930,413823,415321,416398,417039,417257,417076,416547,415748,414747,413642,412571,411655,410972,410583,410595,411062,411941,413206,414808,416618,418553,420504,422274,423667,424491,424572,423769,421936,418933,414617,408812,401304,391826,380133,365976,349164,329650,307412,282509,255532,227091,197901,168822,141019,115276,91114,69253,53366,39104,24967,42867
2125,2,35033386,249271,250396,251618,252894,254201,255558,257086,258761,260588,262562,264673,266902,269247,271711,274154,276601,279608,284029,290107,297526,306117,314230,321287,327302,332190,336029,339147,341811,344161,346175,347891,349392,350758,352073,353374,354694,356099,357696,359552,361687,364091,366753,369650,372762,376066,379513,383064,386669,390281,393846,397317,400629,403732,406579,409136,411361,413218,414672,415693,416277,416441,416210,415636,414790,413732,412560,411413,410408,409625,409120,408996,409304,410002,411059,412423,413966,415593,417193,418558,419482,419751,419181,417613,414882,410839,405323,398146,389081,377865,364263,348057,329116,307474,283237,256628,228390,199274,170104,141782,115408,91668,70198,51546,38270,26951,41361
2126,2,34835503,248251,249371,250568,251802,253050,254331,255701,257270,258984,260841,262835,264953,267196,269568,271939,274333,277302,281698,287766,295189,303804,311972,319119,325253,330281,334278,337560,340386,342883,345027,346844,348412,349805,351100,352335,353544,354794,356197,357824,359706,361842,364232,366863,369723,372800,376051,379444,382936,386483,390034,393543,396949,400200,403247,406050,408571,410760,412572,413970,414933,415463,415576,415300,414678,413775,412650,411402,410167,409063,408165,407527,407247,407377,407872,408696,409798,411038,412321,413522,414423,414798,414421,413092,410631,406866,401630,394748,386019,375218,362090,346428,328073,306976,283294,257289,229370,200414,171284,142859,116032,91773,70625,52249,36965,26376,44648
2127,2,34633244,247219,248351,249542,250751,251957,253179,254473,255884,257492,259235,261112,263113,265245,267515,269794,272117,275028,279375,285404,292807,301418,309615,316826,323058,328213,332357,335801,338793,341454,343746,345694,347363,348824,350146,351361,352505,353644,354892,356324,357977,359860,361982,364341,366935,369761,372785,375983,379317,382752,386238,389734,393178,396524,399719,402722,405489,407974,410118,411874,413213,414122,414600,414667,414343,413663,412693,411492,410156,408823,407605,406576,405784,405330,405261,405527,406095,406899,407802,408693,409437,409795,409531,408401,406186,402697,397746,391151,382724,372265,359554,344361,326538,306003,282835,257341,229961,201274,172264,143850,116913,92269,70706,52567,37469,25477,43695
2128,2,34430476,246159,247319,248521,249724,250905,252085,253320,254655,256105,257742,259504,261388,263403,265562,267739,269971,272806,277084,283050,290404,298986,307183,314432,320737,325998,330276,333871,337028,339856,342313,344411,346211,347774,349164,350406,351531,352605,353742,355019,356476,358130,359999,362090,364413,366973,369746,372718,375857,379135,382509,385941,389373,392757,396047,399199,402166,404897,407336,409424,411121,412405,413262,413693,413711,413329,412581,411535,410246,408812,407366,406018,404837,403874,403225,402931,402946,403222,403696,404214,404656,404865,404592,403582,401573,398338,393670,387368,379237,369087,356724,341949,324590,304571,281939,256924,230007,201793,173003,144673,117724,92970,71088,52627,37697,25824,42206
2129,2,34228937,245058,246259,247488,248702,249877,251032,252225,253501,254875,256354,258009,259778,261676,263718,265784,267915,270655,274845,280729,288009,296532,304704,311962,318313,323656,328047,331781,335091,338085,340711,342975,344926,346621,348113,349423,350576,351631,352703,353869,355170,356628,358268,360106,362162,364451,366958,369680,372593,375677,378894,382215,385584,388956,392285,395532,398648,401579,404264,406647,408675,410317,411549,412358,412739,412699,412248,411423,410289,408902,407355,405780,404281,402931,401777,400907,400367,400095,400048,400144,400221,400137,399725,398715,396835,393814,389409,383398,375569,365724,353679,339258,322316,302754,280620,256110,229634,201833,173449,145294,118398,93615,71628,52911,37740,25981,42781
2130,2,34026741,243906,245158,246427,247668,248854,250003,251171,252405,253720,255123,256620,258281,260064,261989,263938,265959,268594,272678,278461,285647,294086,302203,309444,315813,321210,325690,329542,332993,336142,338936,341370,343488,345334,346959,348371,349593,350676,351729,352830,354020,355321,356765,358374,360178,362200,364436,366892,369556,372415,375438,378603,381861,385171,388489,391775,394986,398066,400951,403580,405903,407876,409465,410649,411407,411729,411620,411091,410177,408945,407445,405769,404044,402378,400839,399467,398356,397534,396946,396528,396191,395752,395057,393919,392049,389168,384986,379248,371720,362187,350456,336362,319780,300633,278946,254912,228906,201506,173483,145669,118906,94151,72125,53313,37944,26011,43041
2131,2,33824378,242693,244006,245325,246606,247819,248979,250141,251350,252623,253967,255388,256891,258565,260375,262208,264112,266633,270602,276265,283339,291674,299710,306904,313264,318687,323229,327174,330746,334037,336988,339592,341881,343894,345671,347216,348540,349693,350774,351856,352981,354171,355457,356871,358446,360216,362185,364370,366769,369379,372178,375150,378252,381452,384709,387984,391234,394409,397443,400273,402842,405109,407029,408570,409702,410400,410653,410465,409846,408833,407488,405859,404033,402142,400289,398534,396925,395537,394405,393453,392611,391767,390728,389319,387333,384474,380444,374940,367696,358475,347067,333297,317050,298268,276992,253391,227835,200867,173202,145698,119213,94555,72538,53683,38232,26152,43091
2132,2,33622437,241415,242793,244172,245503,246756,247943,249116,250319,251567,252869,254231,255658,257173,258874,260593,262381,264781,268626,274162,281105,289317,297252,304372,310693,316115,320690,324702,328369,331783,334878,337640,340100,342285,344230,345927,347384,348640,349791,350901,352007,353132,354307,355563,356943,358484,360201,362119,364248,366593,369144,371893,374802,377847,380994,384209,387448,390662,393792,396771,399541,402054,404268,406139,407628,408699,409327,409501,409222,408503,407376,405902,404123,402131,400054,397987,395998,394116,392424,390934,389566,388227,386794,385053,382810,379849,375855,370517,363519,354594,343510,330074,314161,295722,274813,251616,226476,199927,172653,145462,119237,94799,72849,53990,38497,26350,43325
2133,2,33421085,240069,241514,242958,244349,245652,246879,248079,249293,250535,251812,253132,254500,255939,257480,259091,260765,263046,266760,272160,278965,287036,294850,301876,308130,313521,318102,322151,325888,329399,332618,335526,338145,340502,342619,344485,346094,347484,348738,349918,351052,352158,353268,354413,355635,356981,358469,360135,361998,364073,366360,368861,371548,374401,377393,380499,383678,386882,390051,393126,396045,398759,401219,403384,405203,406630,407630,408179,408261,407881,407047,405790,404166,402221,400043,397753,395454,393196,391014,388970,387072,385216,383299,381176,378615,375413,371334,366048,359231,350566,339791,326691,311123,293027,272467,249637,224890,198734,171845,145001,119044,94818,73037,54221,38717,26533,43653
2134,2,33220507,238656,240167,241678,243134,244497,245774,247014,248255,249508,250779,252074,253400,254780,256245,257696,259262,261426,265012,270269,276928,284851,292525,299437,305603,310935,315492,319551,323328,326910,330228,333262,336028,338545,340834,342873,344651,346194,347582,348865,350069,351203,352294,353374,354485,355673,356966,358403,360015,361824,363842,366079,368519,371150,373951,376903,379973,383118,386277,389391,392407,395270,397931,400342,402454,404211,405566,406487,406943,406923,406427,405462,404054,402264,400133,397742,395221,392656,390101,387572,385127,382750,380326,377732,374803,371299,366997,361645,354898,346431,335931,323154,307934,290193,269984,247506,223121,197342,170820,144322,118667,94665,73052,54361,38883,26685,43956
2135,2,33020954,237180,238753,240330,241853,243281,244618,245908,247189,248469,249751,251040,252341,253679,255085,256460,257866,259919,263380,268498,275004,282771,290298,297076,303134,308385,312890,316929,320719,324342,327733,330867,333761,336425,338875,341087,343038,344751,346292,347709,349016,350220,351339,352400,353446,354523,355658,356900,358284,359842,361594,363563,365740,368124,370704,373465,376382,379418,382519,385623,388679,391639,394449,397061,399419,401469,403153,404429,405256,405609,405472,404844,403727,402153,400176,397831,395210,392425,389565,386667,383743,380827,377891,374802,371417,367561,362975,357421,350629,342252,331969,319483,304600,287219,267373,245250,221216,195790,169624,143461,118111,94365,72934,54372,38983,26799,44208
2136,2,32822665,235647,237276,238915,240504,241999,243401,244751,246082,247402,248711,250011,251306,252619,253983,255299,256629,258519,261862,266845,273202,280806,288178,294814,300744,305894,310324,314315,318087,321725,325159,328367,331362,334155,336753,339127,341251,343138,344849,346419,347859,349167,350356,351445,352472,353484,354508,355592,356781,358112,359613,361317,363226,365348,367682,370222,372949,375832,378825,381871,384918,387918,390826,393587,396146,398441,400418,402023,403204,403928,404163,403893,403112,401828,400066,397874,395298,392414,389336,386136,382847,379458,375992,372402,368536,364240,359321,353504,346534,338135,327964,315715,301140,284109,264633,242878,219200,194118,168290,142457,117406,93923,72703,54284,38991,26868,44397
2137,2,32625835,234065,235742,237437,239088,240649,242118,243533,244924,246294,247643,248970,250276,251583,252922,254196,255467,257279,260452,265307,271520,278966,286175,292661,298454,303482,307817,311737,315463,319085,322535,325788,328858,331753,334481,337003,339290,341350,343236,344975,346568,348009,349303,350462,351517,352510,353469,354442,355473,356610,357884,359338,360982,362837,364909,367204,369710,372404,375245,378183,381173,384164,387113,389972,392680,395176,397398,399296,400805,401883,402488,402589,402165,401216,399743,397765,395341,392501,389325,385909,382321,378572,374640,370531,366176,361415,356074,349945,342736,334186,324019,311906,297588,280882,261768,240389,217080,192349,166853,141337,116584,93362,72362,54112,38928,26874,44511
2138,2,32430620,232445,234159,235902,237609,239232,240767,242249,243705,245135,246534,247901,249234,250552,251885,253134,254363,256114,259203,263878,269955,277249,284300,290627,296274,301171,305390,309219,312876,316453,319888,323159,326275,329246,332077,334729,337165,339388,341447,343361,345123,346717,348145,349409,350534,351555,352495,353403,354323,355303,356383,357610,359005,360595,362401,364435,366696,369170,371822,374609,377492,380426,383367,386267,389073,391718,394142,396284,398086,399492,400450,400921,400867,400273,399134,397444,395233,392544,389411,385898,382096,378052,373765,369199,364336,359101,353312,346783,339285,330523,320235,308154,293998,277569,258795,237786,214855,190489,165332,140130,115667,92708,71930,53858,38805,26831,44521
2139,2,32237178,230797,232538,234318,236073,237752,239349,240897,242420,243915,245374,246791,248164,249509,250853,252096,253300,255007,258029,262613,268501,275651,282550,288723,294215,298971,303064,306781,310349,313858,317249,320507,323642,326660,329568,332323,334890,337262,339484,341571,343508,345271,346852,348251,349481,350572,351540,352429,353284,354154,355077,356110,357279,358620,360162,361930,363931,366160,368593,371192,373925,376752,379637,382529,385377,388120,390693,393037,395083,396782,398068,398891,399206,398981,398196,396839,394914,392437,389454,385983,382085,377830,373252,368337,363026,357297,351050,344093,336219,327195,316725,304555,290461,274221,255743,235085,212528,188537,163733,138853,114679,91979,71426,53536,38623,26746,44450
2140,2,32045605,229134,230889,232696,234488,236215,237868,239478,241067,242629,244153,245630,247053,248438,249809,251063,252261,253941,256914,261424,267214,274166,280921,286946,292287,296893,300850,304444,307902,311323,314647,317863,320986,324024,326979,329812,332483,334986,337357,339607,341717,343655,345405,346958,348323,349519,350557,351474,352310,353115,353929,354805,355780,356896,358189,359694,361429,363399,365588,367968,370514,373192,375971,378807,381648,384433,387104,389598,391846,393789,395368,396518,397185,397328,396911,395906,394313,392120,389348,386026,382169,377819,373033,367831,362178,356012,349286,341890,333611,324238,313536,301217,287069,270922,252658,232313,210114,186495,162055,137510,113634,91193,70864,53161,38392,26621,44309
2141,2,31855966,227469,229225,231046,232865,234629,236330,237996,239647,241275,242866,244408,245891,247326,248737,250018,251227,252899,255840,260294,266004,272852,279408,285292,290488,294947,298759,302220,305556,308868,312106,315256,318338,321365,324340,327221,329971,332578,335080,337479,339752,341863,343788,345511,347030,348361,349504,350491,351355,352141,352891,353658,354476,355399,356467,357724,359196,360901,362831,364968,367296,369788,372418,375149,377935,380713,383427,386019,388417,390563,392386,393829,394822,395317,395267,394628,393386,391523,389033,385921,382212,377902,373022,367615,361680,355180,348030,340172,331475,321723,310702,298184,283923,267758,249618,229511,207636,184377,160300,136101,112535,90362,70258,52743,38123,26462,44102
2142,2,31668293,225813,227559,229381,231214,233005,234743,236457,238164,239854,241511,243120,244668,246163,247624,248945,250181,251862,254790,259206,264854,271616,278069,283755,288814,293132,296801,300119,303324,306515,309645,312710,315727,318714,321678,324580,327379,330065,332671,335201,337623,339897,341995,343894,345583,347068,348346,349438,350372,351186,351918,352621,353330,354096,354972,356004,357229,358671,360337,362216,364301,366576,369021,371604,374285,377009,379717,382352,384849,387145,389171,390859,392145,392965,393266,392993,392116,390603,388441,385609,382108,377945,373104,367604,361468,354692,347217,338949,329809,319663,308292,295489,281064,264824,246703,226750,205132,182203,158479,134627,111382,89488,69618,52292,37823,26277,43839
2143,2,31482581,224179,225902,227714,229548,231353,233118,234869,236624,238370,240089,241764,243379,244939,246460,247831,249107,250813,253745,258142,263747,270442,276809,282395,287258,291443,294975,298152,301215,304276,307286,310244,313177,316100,319024,321916,324737,327472,330157,332791,335344,337767,340028,342100,343966,345621,347053,348280,349319,350203,350964,351649,352294,352951,353671,354511,355511,356707,358110,359726,361554,363587,365816,368214,370748,373368,376023,378652,381193,383589,385765,387657,389188,390301,390926,391004,390491,389342,387528,385022,381799,377842,373146,367685,361457,354484,346740,338157,328623,318056,306318,293197,278524,262157,244000,224102,202664,180006,156610,133098,110176,88571,68945,51816,37500,26070,43533
2144,2,31298793,222576,224267,226056,227880,229686,231465,233243,235035,236829,238604,240341,242022,243649,245235,246666,247992,249736,252688,257083,262664,269312,275613,281115,285881,289873,293275,296318,299241,302160,305041,307880,310707,313547,316407,319260,322072,324829,327563,330276,332933,335487,337897,340132,342172,344004,345606,346987,348161,349151,349982,350696,351323,351916,352527,353212,354020,354992,356149,357503,359069,360845,362833,365016,367366,369840,372392,374968,377504,379945,382222,384264,386000,387358,388276,388677,388515,387728,386277,384117,381218,377536,373044,367726,361537,354473,346537,337692,327855,316912,304778,291320,276364,259788,241543,221647,200297,177840,154722,131528,108925,87612,68239,51315,37159,25847,43190
